locus_tag	ftype	length_bp	gene	EC_number	COG	product
FCDJCBPM_01008	gene	1542	oprM_1			
FCDJCBPM_01008	CDS	1542	oprM_1		COG1538	Outer membrane protein OprM
FCDJCBPM_01009	gene	1143	emrA_1			
FCDJCBPM_01009	CDS	1143	emrA_1			Colistin resistance protein EmrA
FCDJCBPM_01010	gene	1695	emrY			
FCDJCBPM_01010	CDS	1695	emrY			putative multidrug resistance protein EmrY
FCDJCBPM_01011	gene	444	slyA_2			
FCDJCBPM_01011	CDS	444	slyA_2			Transcriptional regulator SlyA
FCDJCBPM_01012	gene	2163				
FCDJCBPM_01012	CDS	2163				hypothetical protein
FCDJCBPM_01013	gene	1590	clsC			
FCDJCBPM_01013	CDS	1590	clsC	2.7.8.-	COG1502	Cardiolipin synthase C
FCDJCBPM_01014	gene	2400	xpkA			
FCDJCBPM_01014	CDS	2400	xpkA	4.1.2.9		Xylulose-5-phosphate phosphoketolase
FCDJCBPM_01015	gene	2406	kdpB_1			
FCDJCBPM_01015	CDS	2406	kdpB_1	7.2.2.6		Potassium-transporting ATPase ATP-binding subunit
FCDJCBPM_01016	gene	480	zntR			
FCDJCBPM_01016	CDS	480	zntR		COG0789	HTH-type transcriptional regulator ZntR
FCDJCBPM_01017	gene	861	ydaD_1			
FCDJCBPM_01017	CDS	861	ydaD_1	1.-.-.-		General stress protein 39
FCDJCBPM_01018	gene	1221	yjhB			
FCDJCBPM_01018	CDS	1221	yjhB			Putative metabolite transport protein YjhB
FCDJCBPM_01019	gene	1338				
FCDJCBPM_01019	CDS	1338				hypothetical protein
FCDJCBPM_01020	gene	513	ygjP			
FCDJCBPM_01020	CDS	513	ygjP	3.6.1.-	COG1451	UTP pyrophosphatase
FCDJCBPM_01021	gene	363	yibL			
FCDJCBPM_01021	CDS	363	yibL			putative protein YibL
FCDJCBPM_01022	gene	951	nodD2_1			
FCDJCBPM_01022	CDS	951	nodD2_1			Nodulation protein D 2
FCDJCBPM_01023	gene	648	pcp			
FCDJCBPM_01023	CDS	648	pcp	3.4.19.3	COG2039	Pyrrolidone-carboxylate peptidase
FCDJCBPM_01024	gene	993				
FCDJCBPM_01024	CDS	993				hypothetical protein
FCDJCBPM_01025	gene	558				
FCDJCBPM_01025	CDS	558		2.3.1.-		Putative acetyltransferase
FCDJCBPM_01026	gene	1179	ybjJ_1			
FCDJCBPM_01026	CDS	1179	ybjJ_1			Inner membrane protein YbjJ
FCDJCBPM_01027	gene	552	rcdA			
FCDJCBPM_01027	CDS	552	rcdA		COG3226	HTH-type transcriptional regulator RcdA
FCDJCBPM_01028	gene	537				
FCDJCBPM_01028	CDS	537				hypothetical protein
FCDJCBPM_01029	gene	366				
FCDJCBPM_01029	CDS	366				hypothetical protein
FCDJCBPM_01030	gene	420	umuD_1			
FCDJCBPM_01030	CDS	420	umuD_1	3.4.21.-	COG1974	Protein UmuD
FCDJCBPM_01031	gene	1269	umuC			
FCDJCBPM_01031	CDS	1269	umuC		COG0389	Protein UmuC
FCDJCBPM_01032	gene	654				
FCDJCBPM_01032	CDS	654			COG1357	Pentapeptide repeat protein
FCDJCBPM_01033	gene	1320	puuP			
FCDJCBPM_01033	CDS	1320	puuP		COG0531	Putrescine importer PuuP
FCDJCBPM_01034	gene	1017	kdgR_1			
FCDJCBPM_01034	CDS	1017	kdgR_1		COG1609	HTH-type transcriptional regulator KdgR
FCDJCBPM_01035	gene	1119	gci_2			
FCDJCBPM_01035	CDS	1119	gci_2	5.5.1.27	COG4948	D-galactarolactone cycloisomerase
FCDJCBPM_01036	gene	1215	dgoT_2			
FCDJCBPM_01036	CDS	1215	dgoT_2			D-galactonate transporter
FCDJCBPM_01037	gene	1329	clcA_1			
FCDJCBPM_01037	CDS	1329	clcA_1		COG0038	H(+)/Cl(-) exchange transporter ClcA
FCDJCBPM_01038	gene	1092	btuF_1			
FCDJCBPM_01038	CDS	1092	btuF_1			Vitamin B12-binding protein
FCDJCBPM_01039	gene	1140	arnB_2			
FCDJCBPM_01039	CDS	1140	arnB_2	2.6.1.87	COG0399	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
FCDJCBPM_01040	gene	981	arnC_1			
FCDJCBPM_01040	CDS	981	arnC_1	2.4.2.53	COG0463	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
FCDJCBPM_01041	gene	1983	arnA			
FCDJCBPM_01041	CDS	1983	arnA		COG0223	Bifunctional polymyxin resistance protein ArnA
FCDJCBPM_01042	gene	894	arnD			
FCDJCBPM_01042	CDS	894	arnD	3.5.1.-		putative 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD
FCDJCBPM_01043	gene	1653	arnT_1			
FCDJCBPM_01043	CDS	1653	arnT_1	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
FCDJCBPM_01044	gene	336	arnE			
FCDJCBPM_01044	CDS	336	arnE		COG0697	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
FCDJCBPM_01045	gene	396	arnF			
FCDJCBPM_01045	CDS	396	arnF			putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF
FCDJCBPM_01046	gene	612	ybjG			
FCDJCBPM_01046	CDS	612	ybjG	3.6.1.27	COG0671	Putative undecaprenyl-diphosphatase YbjG
FCDJCBPM_01047	gene	1470	dauA_1			
FCDJCBPM_01047	CDS	1470	dauA_1		COG0659	C4-dicarboxylic acid transporter DauA
FCDJCBPM_01048	gene	645	gph_2			
FCDJCBPM_01048	CDS	645	gph_2	3.1.3.18		Phosphoglycolate phosphatase
FCDJCBPM_01049	gene	2115	fhuA			
FCDJCBPM_01049	CDS	2115	fhuA		COG1629	Ferrichrome outer membrane transporter/phage receptor
FCDJCBPM_01050	gene	780	pheC			
FCDJCBPM_01050	CDS	780	pheC			Cyclohexadienyl dehydratase
FCDJCBPM_01051	gene	1188	uxuA_1			
FCDJCBPM_01051	CDS	1188	uxuA_1	4.2.1.8	COG1312	Mannonate dehydratase
FCDJCBPM_01052	gene	1473	por_2			
FCDJCBPM_01052	CDS	1473	por_2	1.1.1.-	COG0246	Polyol:NADP oxidoreductase
FCDJCBPM_01053	gene	804	lldR_2			
FCDJCBPM_01053	CDS	804	lldR_2		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
FCDJCBPM_01054	gene	1404				
FCDJCBPM_01054	CDS	1404				hypothetical protein
FCDJCBPM_01055	gene	381				
FCDJCBPM_01055	CDS	381				hypothetical protein
FCDJCBPM_01056	gene	393				
FCDJCBPM_01056	CDS	393				hypothetical protein
FCDJCBPM_01057	gene	396				
FCDJCBPM_01057	CDS	396				hypothetical protein
FCDJCBPM_01058	gene	201				
FCDJCBPM_01058	CDS	201				hypothetical protein
FCDJCBPM_01059	gene	894	rhaS_3			
FCDJCBPM_01059	CDS	894	rhaS_3			HTH-type transcriptional activator RhaS
FCDJCBPM_01060	gene	642				
FCDJCBPM_01060	CDS	642				hypothetical protein
FCDJCBPM_01061	gene	189				
FCDJCBPM_01061	CDS	189				hypothetical protein
FCDJCBPM_01062	gene	960				
FCDJCBPM_01062	CDS	960				hypothetical protein
FCDJCBPM_01063	gene	1824				
FCDJCBPM_01063	CDS	1824				hypothetical protein
FCDJCBPM_01064	gene	339	ypjF			
FCDJCBPM_01064	CDS	339	ypjF			Toxin YpjF
FCDJCBPM_01065	gene	366	cbeA			
FCDJCBPM_01065	CDS	366	cbeA			Cytoskeleton bundling-enhancing antitoxin CbeA
FCDJCBPM_01066	gene	222				
FCDJCBPM_01066	CDS	222				hypothetical protein
FCDJCBPM_01067	gene	480				
FCDJCBPM_01067	CDS	480				hypothetical protein
FCDJCBPM_01068	gene	444	klcA			
FCDJCBPM_01068	CDS	444	klcA			Antirestriction protein KlcA
FCDJCBPM_01069	gene	840				
FCDJCBPM_01069	CDS	840				hypothetical protein
FCDJCBPM_01070	gene	945				
FCDJCBPM_01070	CDS	945				hypothetical protein
FCDJCBPM_01071	gene	411				
FCDJCBPM_01071	CDS	411				hypothetical protein
FCDJCBPM_01072	gene	216				
FCDJCBPM_01072	CDS	216				hypothetical protein
FCDJCBPM_01073	gene	147				
FCDJCBPM_01073	CDS	147				hypothetical protein
FCDJCBPM_01074	gene	714				
FCDJCBPM_01074	CDS	714				hypothetical protein
FCDJCBPM_01075	gene	876	era_1			
FCDJCBPM_01075	CDS	876	era_1			GTPase Era
FCDJCBPM_01076	gene	4026				
FCDJCBPM_01076	CDS	4026				hypothetical protein
FCDJCBPM_01077	gene	408				
FCDJCBPM_01077	CDS	408				hypothetical protein
FCDJCBPM_01078	gene	903	moaA_2			
FCDJCBPM_01078	CDS	903	moaA_2			GTP 3',8-cyclase
FCDJCBPM_01079	gene	1737	recF_2			
FCDJCBPM_01079	CDS	1737	recF_2			DNA replication and repair protein RecF
FCDJCBPM_01080	gene	1419	addA			
FCDJCBPM_01080	CDS	1419	addA	3.6.4.12		ATP-dependent helicase/nuclease subunit A
FCDJCBPM_01081	gene	1065				
FCDJCBPM_01081	CDS	1065				hypothetical protein
FCDJCBPM_01082	gene	3852				
FCDJCBPM_01082	CDS	3852				hypothetical protein
FCDJCBPM_01083	gene	801				
FCDJCBPM_01083	CDS	801				hypothetical protein
FCDJCBPM_01084	gene	678				
FCDJCBPM_01084	CDS	678				hypothetical protein
FCDJCBPM_01085	gene	573				
FCDJCBPM_01085	CDS	573				hypothetical protein
FCDJCBPM_01086	gene	759				
FCDJCBPM_01086	CDS	759				hypothetical protein
FCDJCBPM_01087	gene	213				
FCDJCBPM_01087	CDS	213				hypothetical protein
FCDJCBPM_01088	gene	753				
FCDJCBPM_01088	CDS	753				hypothetical protein
FCDJCBPM_01089	gene	1233	intA_1			
FCDJCBPM_01089	CDS	1233	intA_1		COG0582	Prophage integrase IntA
FCDJCBPM_01090	gene	383	ssrA			
FCDJCBPM_01090	tmRNA	383	ssrA			transfer-messenger RNA, SsrA
FCDJCBPM_01091	gene	483	smpB			
FCDJCBPM_01091	CDS	483	smpB		COG0691	SsrA-binding protein
FCDJCBPM_01092	gene	435	ratA			
FCDJCBPM_01092	CDS	435	ratA		COG2867	Ribosome association toxin RatA
FCDJCBPM_01093	gene	285				
FCDJCBPM_01093	CDS	285				hypothetical protein
FCDJCBPM_01094	gene	354	bamE			
FCDJCBPM_01094	CDS	354	bamE		COG2913	Outer membrane protein assembly factor BamE
FCDJCBPM_01095	gene	1662	recN			
FCDJCBPM_01095	CDS	1662	recN		COG0497	DNA repair protein RecN
FCDJCBPM_01096	gene	927	nadK			
FCDJCBPM_01096	CDS	927	nadK	2.7.1.23	COG0061	NAD kinase
FCDJCBPM_01097	gene	591	grpE			
FCDJCBPM_01097	CDS	591	grpE		COG0576	Protein GrpE
FCDJCBPM_01098	gene	684	ung			
FCDJCBPM_01098	CDS	684	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
FCDJCBPM_01099	gene	384	grcA			
FCDJCBPM_01099	CDS	384	grcA			Autonomous glycyl radical cofactor
FCDJCBPM_01100	gene	1344	srmB			
FCDJCBPM_01100	CDS	1344	srmB	3.6.4.13	COG0513	ATP-dependent RNA helicase SrmB
FCDJCBPM_01101	gene	744	yfiC			
FCDJCBPM_01101	CDS	744	yfiC	2.1.1.223	COG4123	tRNA1(Val) (adenine(37)-N6)-methyltransferase
FCDJCBPM_01102	gene	138				
FCDJCBPM_01102	CDS	138				hypothetical protein
FCDJCBPM_01103	gene	606	gbpA_1			
FCDJCBPM_01103	CDS	606	gbpA_1			GlcNAc-binding protein A
FCDJCBPM_01104	gene	147				
FCDJCBPM_01104	CDS	147				hypothetical protein
FCDJCBPM_01105	gene	1602	nadB			
FCDJCBPM_01105	CDS	1602	nadB	1.4.3.16	COG0029	L-aspartate oxidase
FCDJCBPM_01106	gene	576	rpoE			
FCDJCBPM_01106	CDS	576	rpoE			ECF RNA polymerase sigma-E factor
FCDJCBPM_01107	gene	696	rseA			
FCDJCBPM_01107	CDS	696	rseA		COG3073	Anti-sigma-E factor RseA
FCDJCBPM_01108	gene	957	rseB			
FCDJCBPM_01108	CDS	957	rseB		COG3026	Sigma-E factor regulatory protein RseB
FCDJCBPM_01109	gene	459	rseC			
FCDJCBPM_01109	CDS	459	rseC		COG3086	Protein RseC
FCDJCBPM_01110	gene	1800	lepA			
FCDJCBPM_01110	CDS	1800	lepA	3.6.5.-	COG0481	Elongation factor 4
FCDJCBPM_01111	gene	987	lepB			
FCDJCBPM_01111	CDS	987	lepB	3.4.21.89	COG0681	Signal peptidase I
FCDJCBPM_01112	gene	681	rnc			
FCDJCBPM_01112	CDS	681	rnc	3.1.26.3	COG0571	Ribonuclease 3
FCDJCBPM_01113	gene	906	era_2			
FCDJCBPM_01113	CDS	906	era_2		COG1159	GTPase Era
FCDJCBPM_01114	gene	780	recO			
FCDJCBPM_01114	CDS	780	recO		COG1381	DNA repair protein RecO
FCDJCBPM_01115	gene	732	pdxJ			
FCDJCBPM_01115	CDS	732	pdxJ	2.6.99.2	COG0854	Pyridoxine 5'-phosphate synthase
FCDJCBPM_01116	gene	381	acpS			
FCDJCBPM_01116	CDS	381	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
FCDJCBPM_01117	gene	261	yfhL			
FCDJCBPM_01117	CDS	261	yfhL		COG1145	Ferredoxin YfhL
FCDJCBPM_01118	gene	714				
FCDJCBPM_01118	CDS	714				hypothetical protein
FCDJCBPM_01119	gene	1275				
FCDJCBPM_01119	CDS	1275				hypothetical protein
FCDJCBPM_01120	gene	849	murR_1			
FCDJCBPM_01120	CDS	849	murR_1		COG1737	HTH-type transcriptional regulator MurR
FCDJCBPM_01121	gene	903	murQ			
FCDJCBPM_01121	CDS	903	murQ	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
FCDJCBPM_01122	gene	1377				
FCDJCBPM_01122	CDS	1377				PTS system EIIBC component
FCDJCBPM_01123	gene	639	pgpC			
FCDJCBPM_01123	CDS	639	pgpC	3.1.3.27	COG0560	Phosphatidylglycerophosphatase C
FCDJCBPM_01124	gene	516	tadA			
FCDJCBPM_01124	CDS	516	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
FCDJCBPM_01125	gene	1488	mltF_3			
FCDJCBPM_01125	CDS	1488	mltF_3	4.2.2.-	COG4623	Membrane-bound lytic murein transglycosylase F
FCDJCBPM_01126	gene	3888	purL			
FCDJCBPM_01126	CDS	3888	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
FCDJCBPM_01127	gene	1428	glrK			
FCDJCBPM_01127	CDS	1428	glrK	2.7.13.3		Sensor histidine kinase GlrK
FCDJCBPM_01128	gene	1065				
FCDJCBPM_01128	CDS	1065				hypothetical protein
FCDJCBPM_01129	gene	1338	qseF			
FCDJCBPM_01129	CDS	1338	qseF		COG2204	Transcriptional regulatory protein QseF
FCDJCBPM_01130	gene	339	glnB			
FCDJCBPM_01130	CDS	339	glnB		COG0347	Nitrogen regulatory protein P-II 1
FCDJCBPM_01131	gene	1254	glyA			
FCDJCBPM_01131	CDS	1254	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
FCDJCBPM_01132	gene	1254				
FCDJCBPM_01132	CDS	1254				hypothetical protein
FCDJCBPM_01133	gene	1140				
FCDJCBPM_01133	CDS	1140				hypothetical protein
FCDJCBPM_01134	gene	765	idnO_1			
FCDJCBPM_01134	CDS	765	idnO_1	1.1.1.69		5-keto-D-gluconate 5-reductase
FCDJCBPM_01135	gene	804	suhB			
FCDJCBPM_01135	CDS	804	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
FCDJCBPM_01136	gene	768	trmJ			
FCDJCBPM_01136	CDS	768	trmJ	2.1.1.200	COG0565	tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmJ
FCDJCBPM_01137	gene	540	iscR			
FCDJCBPM_01137	CDS	540	iscR		COG1959	HTH-type transcriptional regulator IscR
FCDJCBPM_01138	gene	1197	iscS			
FCDJCBPM_01138	CDS	1197	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
FCDJCBPM_01139	gene	342				
FCDJCBPM_01139	CDS	342				hypothetical protein
FCDJCBPM_01140	gene	1299	pepB			
FCDJCBPM_01140	CDS	1299	pepB	3.4.11.23	COG0260	Peptidase B
FCDJCBPM_01141	gene	795				
FCDJCBPM_01141	CDS	795				hypothetical protein
FCDJCBPM_01142	gene	849	sseA			
FCDJCBPM_01142	CDS	849	sseA	2.8.1.2	COG2897	3-mercaptopyruvate sulfurtransferase
FCDJCBPM_01143	gene	432	ndk			
FCDJCBPM_01143	CDS	432	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
FCDJCBPM_01144	gene	1185	rlmN			
FCDJCBPM_01144	CDS	1185	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
FCDJCBPM_01145	gene	837	bepA_1			
FCDJCBPM_01145	CDS	837	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
FCDJCBPM_01146	gene	969	rodZ			
FCDJCBPM_01146	CDS	969	rodZ		COG1426	Cytoskeleton protein RodZ
FCDJCBPM_01147	gene	1122	ispG			
FCDJCBPM_01147	CDS	1122	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
FCDJCBPM_01148	gene	1275	hisS			
FCDJCBPM_01148	CDS	1275	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
FCDJCBPM_01149	gene	624				
FCDJCBPM_01149	CDS	624				hypothetical protein
FCDJCBPM_01150	gene	1182	bamB			
FCDJCBPM_01150	CDS	1182	bamB		COG1520	Outer membrane protein assembly factor BamB
FCDJCBPM_01151	gene	1479	der			
FCDJCBPM_01151	CDS	1479	der		COG1160	GTPase Der
FCDJCBPM_01152	gene	219	yfgJ			
FCDJCBPM_01152	CDS	219	yfgJ			putative protein YfgJ
FCDJCBPM_01153	gene	369				
FCDJCBPM_01153	CDS	369				hypothetical protein
FCDJCBPM_01154	gene	1038	prtS			
FCDJCBPM_01154	CDS	1038	prtS	3.4.24.-		Protease PrtS
FCDJCBPM_01155	gene	873	yihU			
FCDJCBPM_01155	CDS	873	yihU	1.1.1.373	COG2084	3-sulfolactaldehyde reductase
FCDJCBPM_01156	gene	450				
FCDJCBPM_01156	CDS	450				hypothetical protein
FCDJCBPM_01157	gene	456				
FCDJCBPM_01157	CDS	456				hypothetical protein
FCDJCBPM_01158	gene	1275	lacY_1			
FCDJCBPM_01158	CDS	1275	lacY_1			Lactose permease
FCDJCBPM_01159	gene	3123	lacZ			
FCDJCBPM_01159	CDS	3123	lacZ	3.2.1.23		Beta-galactosidase
FCDJCBPM_01160	gene	1119	lacI			
FCDJCBPM_01160	CDS	1119	lacI		COG1609	Lactose operon repressor
FCDJCBPM_01161	gene	942				
FCDJCBPM_01161	CDS	942				hypothetical protein
FCDJCBPM_01162	gene	1620	mqo			
FCDJCBPM_01162	CDS	1620	mqo	1.1.5.4	COG0579	Malate:quinone oxidoreductase
FCDJCBPM_01163	gene	492				
FCDJCBPM_01163	CDS	492				hypothetical protein
FCDJCBPM_01164	gene	1239	sbnD_2			
FCDJCBPM_01164	CDS	1239	sbnD_2			Staphyloferrin B transporter
FCDJCBPM_01165	gene	1377	xseA			
FCDJCBPM_01165	CDS	1377	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
FCDJCBPM_01166	gene	1464	guaB			
FCDJCBPM_01166	CDS	1464	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
FCDJCBPM_01167	gene	1578	guaA			
FCDJCBPM_01167	CDS	1578	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
FCDJCBPM_01168	gene	345	intA_2			
FCDJCBPM_01168	CDS	345	intA_2		COG0582	Prophage integrase IntA
FCDJCBPM_01169	gene	336				
FCDJCBPM_01169	CDS	336				hypothetical protein
FCDJCBPM_01170	gene	894	arnC_2			
FCDJCBPM_01170	CDS	894	arnC_2	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
FCDJCBPM_01171	gene	1263				
FCDJCBPM_01171	CDS	1263				hypothetical protein
FCDJCBPM_01172	gene	444				
FCDJCBPM_01172	CDS	444				hypothetical protein
FCDJCBPM_01173	gene	351	yybR			
FCDJCBPM_01173	CDS	351	yybR		COG1733	putative HTH-type transcriptional regulator YybR
FCDJCBPM_01174	gene	1029				
FCDJCBPM_01174	CDS	1029				hypothetical protein
FCDJCBPM_01175	gene	642	comR_4			
FCDJCBPM_01175	CDS	642	comR_4			HTH-type transcriptional repressor ComR
FCDJCBPM_01176	gene	759	bdcA			
FCDJCBPM_01176	CDS	759	bdcA		COG1028	Cyclic-di-GMP-binding biofilm dispersal mediator protein
FCDJCBPM_01177	gene	366				
FCDJCBPM_01177	CDS	366				hypothetical protein
FCDJCBPM_01178	gene	456	gatA			
FCDJCBPM_01178	CDS	456	gatA		COG1762	PTS system galactitol-specific EIIA component
FCDJCBPM_01179	gene	1380	gatC_1			
FCDJCBPM_01179	CDS	1380	gatC_1		COG3775	PTS system galactitol-specific EIIC component
FCDJCBPM_01180	gene	276				
FCDJCBPM_01180	CDS	276				hypothetical protein
FCDJCBPM_01181	gene	753				
FCDJCBPM_01181	CDS	753				hypothetical protein
FCDJCBPM_01182	gene	432	rutC_1			
FCDJCBPM_01182	CDS	432	rutC_1	1.-.-.-		Putative aminoacrylate peracid reductase RutC
FCDJCBPM_01183	gene	1200	hipO_1			
FCDJCBPM_01183	CDS	1200	hipO_1	3.5.1.32	COG1473	Hippurate hydrolase
FCDJCBPM_01184	gene	1413				
FCDJCBPM_01184	CDS	1413				hypothetical protein
FCDJCBPM_01185	gene	1134	dthadh			
FCDJCBPM_01185	CDS	1134	dthadh	4.3.1.27		D-threo-3-hydroxyaspartate dehydratase
FCDJCBPM_01186	gene	933	dmlR_4			
FCDJCBPM_01186	CDS	933	dmlR_4			HTH-type transcriptional regulator DmlR
FCDJCBPM_01187	gene	1056				
FCDJCBPM_01187	CDS	1056				hypothetical protein
FCDJCBPM_01188	gene	225	yeeD			
FCDJCBPM_01188	CDS	225	yeeD		COG0425	Putative sulfur carrier protein YeeD
FCDJCBPM_01189	gene	486				
FCDJCBPM_01189	CDS	486				hypothetical protein
FCDJCBPM_01190	gene	726	esaR_1			
FCDJCBPM_01190	CDS	726	esaR_1			Transcriptional activator protein EsaR
FCDJCBPM_01191	gene	789	thiM			
FCDJCBPM_01191	CDS	789	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
FCDJCBPM_01192	gene	804	thiD			
FCDJCBPM_01192	CDS	804	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
FCDJCBPM_01193	gene	933				
FCDJCBPM_01193	CDS	933				hypothetical protein
FCDJCBPM_01194	gene	912	yegS			
FCDJCBPM_01194	CDS	912	yegS	2.7.1.-	COG1597	putative lipid kinase YegS
FCDJCBPM_01195	gene	1377	rlhA			
FCDJCBPM_01195	CDS	1377	rlhA		COG0826	23S rRNA 5-hydroxycytidine synthase
FCDJCBPM_01196	gene	339				
FCDJCBPM_01196	CDS	339				hypothetical protein
FCDJCBPM_01197	gene	708	baeR			
FCDJCBPM_01197	CDS	708	baeR		COG0745	Transcriptional regulatory protein BaeR
FCDJCBPM_01198	gene	1389	baeS			
FCDJCBPM_01198	CDS	1389	baeS	2.7.13.3	COG0642	Signal transduction histidine-protein kinase BaeS
FCDJCBPM_01199	gene	1455	mdtD			
FCDJCBPM_01199	CDS	1455	mdtD			Putative multidrug resistance protein MdtD
FCDJCBPM_01200	gene	150				
FCDJCBPM_01200	CDS	150				hypothetical protein
FCDJCBPM_01201	gene	954	yajO_2			
FCDJCBPM_01201	CDS	954	yajO_2	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
FCDJCBPM_01202	gene	180				
FCDJCBPM_01202	CDS	180				hypothetical protein
FCDJCBPM_01203	gene	858	ureD			
FCDJCBPM_01203	CDS	858	ureD			Urease accessory protein UreD
FCDJCBPM_01204	gene	303	ureA			
FCDJCBPM_01204	CDS	303	ureA	3.5.1.5		Urease subunit gamma
FCDJCBPM_01205	gene	318	ureB1			
FCDJCBPM_01205	CDS	318	ureB1	3.5.1.5		Urease subunit beta 1
FCDJCBPM_01206	gene	1704	ureC			
FCDJCBPM_01206	CDS	1704	ureC	3.5.1.5		Urease subunit alpha
FCDJCBPM_01207	gene	477	ureE			
FCDJCBPM_01207	CDS	477	ureE			Urease accessory protein UreE
FCDJCBPM_01208	gene	720	ureF			
FCDJCBPM_01208	CDS	720	ureF			Urease accessory protein UreF
FCDJCBPM_01209	gene	618	ureG			
FCDJCBPM_01209	CDS	618	ureG		COG0378	Urease accessory protein UreG
FCDJCBPM_01210	gene	1359	dnaK_1			
FCDJCBPM_01210	CDS	1359	dnaK_1		COG0443	Chaperone protein DnaK
FCDJCBPM_01211	gene	747	ygfF			
FCDJCBPM_01211	CDS	747	ygfF	1.-.-.-		putative oxidoreductase YgfF
FCDJCBPM_01212	gene	1437	mgtE			
FCDJCBPM_01212	CDS	1437	mgtE		COG2239	Magnesium transporter MgtE
FCDJCBPM_01213	gene	195	yfgG			
FCDJCBPM_01213	CDS	195	yfgG			Protein YfgG
FCDJCBPM_01214	gene	1551	ppx			
FCDJCBPM_01214	CDS	1551	ppx	3.6.1.11	COG0248	Exopolyphosphatase
FCDJCBPM_01215	gene	2070	ppk_1			
FCDJCBPM_01215	CDS	2070	ppk_1	2.7.4.1	COG0855	Polyphosphate kinase
FCDJCBPM_01216	gene	2823				
FCDJCBPM_01216	CDS	2823				hypothetical protein
FCDJCBPM_01217	gene	1596				
FCDJCBPM_01217	CDS	1596				hypothetical protein
FCDJCBPM_01218	gene	816	pstB3			
FCDJCBPM_01218	CDS	816	pstB3	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
FCDJCBPM_01219	gene	306				
FCDJCBPM_01219	CDS	306				hypothetical protein
FCDJCBPM_01220	gene	639	purN			
FCDJCBPM_01220	CDS	639	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
FCDJCBPM_01221	gene	1038	purM			
FCDJCBPM_01221	CDS	1038	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
FCDJCBPM_01222	gene	627	upp			
FCDJCBPM_01222	CDS	627	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
FCDJCBPM_01223	gene	1284	uraA			
FCDJCBPM_01223	CDS	1284	uraA		COG2233	Uracil permease
FCDJCBPM_01224	gene	594	hda			
FCDJCBPM_01224	CDS	594	hda		COG0593	DnaA regulatory inactivator Hda
FCDJCBPM_01225	gene	1515	bepA_2			
FCDJCBPM_01225	CDS	1515	bepA_2	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
FCDJCBPM_01226	gene	468	bcp			
FCDJCBPM_01226	CDS	468	bcp	1.11.1.15	COG1225	Peroxiredoxin Bcp
FCDJCBPM_01227	gene	576	gcvR			
FCDJCBPM_01227	CDS	576	gcvR		COG2716	Glycine cleavage system transcriptional repressor
FCDJCBPM_01228	gene	879	dapA_2			
FCDJCBPM_01228	CDS	879	dapA_2	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
FCDJCBPM_01229	gene	1050	bamC			
FCDJCBPM_01229	CDS	1050	bamC		COG3317	Outer membrane protein assembly factor BamC
FCDJCBPM_01230	gene	714	purC			
FCDJCBPM_01230	CDS	714	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
FCDJCBPM_01231	gene	861				
